(510745, 480487, 173184)
(510757, 389725, 330132)
(510757, 455532, 231005)
(510757, 486115, 156732)
(510757, 508835, 44268)
(510773, 460845, 220252)
(510781, 494581, 127620)
(510781, 507300, 59531)
(510793, 401232, 316105)
(510805, 367164, 355123)
(510805, 443724, 253043)
(510809, 416560, 295641)
(510809, 503240, 87609)
(510817, 495192, 125375)
(510821, 374660, 347229)
(510821, 438621, 261820)
(510841, 427609, 279480)
(510841, 471240, 197209)
(510869, 373581, 348460)
(510869, 505869, 71300)
(510877, 452395, 237348)
(510877, 459348, 223595)
(510889, 397320, 321161)
(510901, 386899, 333660)
(510901, 431940, 272851)
(510901, 467220, 206701)
(510901, 507180, 61549)
(510905, 362937, 359584)
(510905, 446823, 247736)
(510913, 420312, 290465)
(510913, 502975, 89712)
(510941, 491060, 141141)
(510949, 483060, 166499)
(510949, 483101, 166380)
(510953, 382072, 339255)
(510953, 499072, 109545)
(510985, 457847, 226896)
(510985, 503064, 89623)
(510989, 497211, 117860)
(510997, 430195, 275772)
(510997, 500045, 105228)
(511001, 471801, 196280)
(511013, 486988, 154845)
(511025, 393376, 326193)
(511025, 507056, 63567)
(511033, 478992, 178105)
(511057, 424032, 285265)
(511061, 511060, 1011)
(511069, 441131, 258060)
(511069, 494940, 127381)
(511073, 505665, 74152)
(511073, 511048, 5055)
(511085, 488613, 149884)
(511085, 511036, 7077)
(511109, 477309, 182780)
(511121, 370671, 351920)
(511121, 511000, 11121)
(511145, 494217, 130456)
(511145, 510976, 13143)
(511153, 506928, 65585)
(511165, 502884, 91637)
(511165, 508427, 52836)
(511169, 502719, 92560)
(511177, 435552, 267575)
(511193, 451168, 240345)
(511201, 389400, 331201)
(511205, 485667, 159556)
(511205, 510916, 17187)
(511213, 408155, 307812)
(511229, 405429, 311420)
(511229, 455060, 232971)
(511229, 463179, 216380)
(511229, 511221, 2860)
(511237, 378012, 344195)
(511241, 470840, 199191)
(511241, 479991, 176000)
(511241, 510880, 19209)
(511241, 511209, 5720)
(511249, 381199, 340680)
(511249, 454801, 233520)
(511261, 511189, 8580)
(511265, 402687, 315016)
(511265, 474784, 189663)
(511285, 416237, 296916)
(511285, 482724, 168493)
(511285, 505453, 77004)
(511285, 506796, 67603)
(511289, 511161, 11440)
(511297, 499745, 108072)
(511321, 399929, 318600)
(511321, 466800, 208679)
(511325, 443204, 254997)
(511325, 486676, 156843)
(511325, 494684, 129387)
(511325, 510796, 23253)
(511333, 458892, 225565)
(511337, 443625, 254288)
(511349, 418899, 293260)
(511349, 502700, 93651)
(511361, 408320, 307839)
(511369, 435319, 268320)
(511369, 511081, 17160)
(511373, 412148, 302715)
(511373, 510748, 25275)
(511393, 367745, 355368)
(511393, 478632, 180095)
(511397, 397155, 322172)
(511397, 498628, 113565)
(511409, 460209, 223040)
(511417, 385392, 336185)
(511421, 506660, 69621)
(511421, 511029, 20020)
(511433, 421545, 289592)
(511433, 502455, 95408)
(511453, 378325, 344172)
(511457, 400568, 318015)
(511465, 431376, 274793)
(511465, 491063, 143016)
(511477, 508115, 58548)
(511481, 510640, 29319)
(511481, 510969, 22880)
(511493, 394365, 325732)
(511493, 439132, 262275)
(511505, 462664, 218127)
(511505, 505233, 79856)
(511513, 488185, 152712)
(511513, 490488, 145145)
(511517, 419708, 292395)
(511517, 493845, 133292)
(511541, 510580, 31341)
(511549, 510901, 25740)
(511561, 373920, 349111)
(511561, 506520, 71639)
(511565, 366404, 356997)
(511565, 396644, 323067)
(511565, 451707, 240124)
(511565, 471237, 199084)
(511573, 474035, 192348)
(511585, 437857, 264576)
(511585, 494424, 131393)
(511625, 446103, 250504)
(511625, 482384, 170487)
(511633, 476785, 185592)
(511645, 470436, 201173)
(511645, 507947, 61404)
(511649, 423440, 287199)
(511649, 474400, 191649)
(511661, 426789, 282220)
(511661, 485211, 162380)
(511669, 496531, 123540)
(511673, 381352, 341145)
(511673, 510448, 35385)
(511685, 364803, 358804)
(511685, 450676, 242307)
(511705, 454584, 234937)
(511705, 465497, 212496)
(511705, 502183, 98256)
(511705, 506376, 73657)
(511729, 435000, 269521)
(511729, 502320, 97679)
(511733, 446708, 249645)
(511733, 505005, 82708)
(511745, 388737, 332816)
(511745, 466376, 210657)
(511745, 479487, 178816)
(511745, 510376, 37407)
(511757, 478268, 182085)
(511793, 458432, 227535)
(511801, 510649, 34320)
(511849, 442680, 256951)
(511849, 494160, 133399)
(511853, 462555, 219172)
(511853, 506228, 75675)
(511873, 490655, 145848)
(511897, 493465, 136128)
(511901, 385899, 336340)
(511901, 510220, 41451)
(511909, 482141, 172020)
(511921, 372529, 351120)
(511921, 499121, 113760)
(511925, 369796, 354003)
(511925, 502124, 99693)
(511933, 448565, 246708)
(511949, 462220, 220101)
(511949, 487749, 155540)
(511961, 486040, 160839)
(511969, 377280, 346081)
(511969, 431969, 274800)
(511969, 482040, 172481)
(511969, 504769, 85560)
(511985, 501903, 101104)
(511985, 510136, 43473)
(511997, 362228, 361845)
(512005, 407676, 309757)
(512005, 411516, 304637)
(512005, 506076, 77693)
(512005, 507587, 67116)
(512009, 510441, 40040)
(512021, 496179, 126380)
(512033, 430808, 276735)
(512033, 438592, 264225)
(512045, 403804, 314853)
(512045, 415324, 299493)
(512053, 459565, 225828)
(512053, 470028, 203155)
(512077, 383045, 339852)
(512077, 442885, 257052)
(512093, 497932, 119595)
(512101, 489900, 149149)
(512117, 409965, 306908)
(512117, 493892, 135405)
(512125, 407243, 310524)
(512125, 473483, 195156)
(512125, 484747, 165204)
(512125, 501924, 101707)
(512129, 384680, 338079)
(512129, 412671, 303280)
(512137, 470665, 201888)
(512153, 404505, 314128)
(512153, 434535, 271072)
(512161, 415361, 299640)
(512161, 505920, 79711)
(512165, 476253, 188404)
(512165, 509956, 47517)
(512185, 369607, 354576)
(512185, 454104, 236903)
(512201, 401751, 317720)
(512201, 467799, 208600)
(512245, 395964, 324973)
(512245, 422844, 289133)
(512245, 446196, 251603)
(512245, 498797, 116604)
(512249, 510201, 45760)
(512257, 457968, 229505)
(512257, 478975, 181632)
(512261, 451011, 242900)
(512261, 509860, 49539)
(512269, 398981, 321300)
(512273, 380175, 343352)
(512273, 501615, 103952)
(512285, 420693, 292324)
(512285, 434444, 271467)
(512285, 485716, 162837)
(512285, 493077, 138964)
(512305, 373176, 350993)
(512305, 456527, 232464)
(512317, 464885, 215292)
(512317, 481692, 174475)
(512321, 505760, 81729)
(512329, 365640, 358871)
(512329, 501720, 103721)
(512333, 497692, 121605)
(512353, 445375, 253272)
(512357, 396195, 324868)
(512357, 437085, 267332)
(512377, 423335, 288648)
(512377, 442152, 258905)
(512381, 495819, 129220)
(512381, 510069, 48620)
(512389, 493620, 137411)
(512401, 481649, 174840)
(512401, 489600, 151151)
(512405, 391996, 329997)
(512405, 426556, 283917)
(512429, 473620, 195621)
(512465, 393393, 328424)
(512465, 469616, 205137)
(512465, 504273, 91264)
(512465, 509656, 53583)
(512485, 461923, 221964)
(512485, 505596, 83747)
(512489, 377289, 346840)
(512489, 425961, 284960)
(512497, 477528, 186065)
(512521, 509929, 51480)
(512537, 501512, 105735)
(512569, 501319, 106800)
(512573, 509548, 55605)
(512581, 439619, 263580)
(512593, 390575, 331968)
(512597, 484275, 168028)
(512605, 387996, 334997)
(512605, 430236, 278677)
(512605, 465516, 214613)
(512605, 506987, 75684)
(512609, 453441, 239080)
(512621, 428571, 281260)
(512641, 410880, 306559)
(512653, 407028, 311675)
(512653, 505428, 85765)
(512657, 512655, 1432)
(512665, 493344, 139417)
(512665, 512647, 4296)
(512669, 414700, 301419)
(512669, 453620, 238869)
(512669, 481340, 176469)
(512669, 509781, 54340)
(512681, 369040, 355881)
(512681, 449680, 246231)
(512681, 492681, 141800)
(512681, 512631, 7160)
(512705, 403144, 316767)
(512705, 475713, 191216)
(512705, 489296, 153153)
(512705, 512607, 10024)
(512713, 489815, 151512)
(512717, 470085, 204692)
(512725, 374387, 350316)
(512725, 504013, 94116)
(512737, 418488, 296255)
(512737, 512575, 12888)
(512741, 387741, 335500)
(512749, 495451, 132060)
(512749, 501300, 107749)
(512761, 445680, 253561)
(512773, 363715, 361452)
(512773, 431165, 277548)
(512777, 478455, 184448)
(512777, 512535, 15752)
(512797, 399228, 321835)
(512801, 467199, 211400)
(512801, 509320, 59649)
(512821, 506771, 78540)
(512825, 442137, 259816)
(512825, 473224, 197607)
(512825, 505256, 87783)
(512825, 512487, 18616)
(512845, 383964, 339973)
(512845, 422244, 291067)
(512845, 433884, 273413)
(512845, 486853, 161196)
(512849, 461320, 224049)
(512873, 477152, 188055)
(512873, 501015, 109648)
(512881, 469200, 207119)
(512881, 512431, 21480)
(512909, 384891, 339020)
(512909, 441620, 260859)
(512917, 498125, 122292)
(512921, 509200, 61671)
(512929, 395280, 326879)
(512945, 433743, 273824)
(512945, 485056, 166833)
(512945, 493064, 141423)
(512945, 512367, 24344)
(512965, 450307, 245676)
(512965, 501084, 109763)
(512977, 455855, 235248)
(512989, 509461, 60060)
(512993, 425968, 285855)
(512993, 503745, 96968)
(513001, 505080, 89801)
(513013, 488988, 155155)
(513017, 512295, 27208)
(513025, 409057, 309624)
(513025, 480984, 178463)
(513041, 465080, 216591)
(513053, 372428, 352875)
(513077, 483795, 170852)
(513077, 496948, 127635)
(513085, 403573, 316836)
(513085, 417163, 298716)
(513085, 492277, 144636)
(513085, 513084, 1013)
(513089, 444639, 256040)
(513089, 513080, 3039)
(513097, 364872, 360745)
(513097, 382025, 342528)
(513097, 512215, 30072)
(513097, 513072, 5065)
(513101, 391300, 331899)
(513109, 513060, 7091)
(513125, 461283, 224756)
(513125, 513044, 9117)
(513137, 436305, 270088)
(513145, 400807, 320424)
(513145, 419833, 295056)
(513145, 489383, 154344)
(513145, 513024, 11143)
(513157, 453132, 240835)
(513169, 513000, 13169)
(513173, 508948, 65715)
(513181, 429660, 280619)
(513181, 504900, 91819)
(513185, 449176, 248193)
(513185, 500703, 112496)
(513185, 500864, 111777)
(513185, 512127, 32936)
(513197, 457028, 233445)
(513197, 512972, 15195)
(513229, 492780, 143429)
(513229, 512940, 17221)
(513253, 475165, 194028)
(513253, 476772, 190045)
(513257, 368535, 357232)
(513265, 497777, 125136)
(513265, 512904, 19247)
(513269, 503469, 99820)
(513277, 506315, 84252)
(513281, 410240, 308481)
(513281, 445160, 255519)
(513281, 484720, 168831)
(513281, 512031, 35800)
(513301, 452749, 241860)
(513301, 468780, 209101)
(513305, 379143, 346024)
(513305, 406376, 313593)
(513305, 460864, 226023)
(513305, 469497, 207496)
(513305, 477927, 187264)
(513305, 486393, 164024)
(513305, 508816, 67737)
(513305, 512864, 21273)
(513313, 387288, 336895)
(513325, 395227, 327564)
(513325, 488676, 157157)
(513341, 509109, 65780)
(513349, 438851, 266340)
(513349, 512820, 23299)
(513353, 417872, 298185)
(513365, 458253, 231404)
(513365, 504716, 93837)
(513385, 480624, 180457)
(513385, 511927, 38664)
(513397, 512772, 25325)
(513409, 433320, 275359)
(513409, 466591, 214200)
(513409, 480641, 180480)
(513409, 500640, 113791)
(513445, 375804, 349853)
(513445, 392413, 331116)
(513445, 427747, 284004)
(513445, 441084, 262813)
(513449, 421640, 293001)
(513449, 512720, 27351)
(513473, 398552, 323745)
(513481, 464640, 218569)
(513497, 491865, 147472)
(513497, 511815, 41528)
(513505, 500383, 115344)
(513505, 512664, 29377)
(513509, 494691, 137740)
(513517, 492492, 145435)
(513517, 506075, 87108)
(513529, 508921, 68640)
(513533, 376245, 349508)
(513553, 503185, 102672)
(513553, 504528, 95855)
(513565, 383244, 341867)
(513565, 463637, 220884)
(513565, 483307, 173676)
(513565, 512604, 31403)
(513581, 441381, 262580)
(513581, 508540, 71781)
(513593, 496432, 131655)
(513617, 394592, 328785)
(513617, 511695, 44392)
(513629, 472420, 201579)
(513629, 512540, 33429)
(513637, 476388, 192035)
(513637, 500412, 115805)
(513641, 488360, 159159)
(513649, 452640, 242801)
(513673, 456552, 235415)
(513677, 436948, 270075)
(513677, 449595, 248452)
(513697, 512472, 35455)
(513725, 468356, 211083)
(513725, 508396, 73803)
(513745, 386737, 338184)
(513745, 432943, 276576)
(513745, 504336, 97873)
(513745, 511567, 47256)
(513749, 480260, 182451)
(513761, 429080, 282561)
(513769, 512400, 37481)
(513773, 460635, 227548)
(513773, 485925, 166852)
(513781, 373331, 352980)
(513805, 371676, 354757)
(513805, 444636, 257477)
(513809, 474609, 196840)
(513809, 492200, 147441)
(513829, 471779, 203580)
(513833, 443895, 258808)
(513833, 500055, 118192)
(513841, 477391, 190080)
(513845, 502893, 105524)
(513845, 512324, 39507)
(513857, 379168, 346815)
(513857, 496168, 133665)
(513869, 364100, 362619)
(513869, 500180, 117819)
(513881, 511431, 50120)
(513901, 468901, 210300)
(513901, 494299, 140580)
(513917, 491445, 150308)
(513925, 409596, 310403)
(513925, 435517, 272844)
(513925, 464196, 220547)
(513925, 512244, 41533)
(513929, 410871, 308720)
(513929, 413440, 305271)
(513937, 413585, 305088)
(513941, 408141, 312340)
(513941, 504140, 99891)
(513965, 416283, 301444)
(513965, 484036, 172827)
(513973, 405395, 315948)
(513973, 417252, 300115)
(513977, 432752, 277305)
(513985, 440544, 264767)
(513985, 497057, 130824)
(514001, 452049, 244640)
(514009, 512160, 43559)
(514013, 418965, 297788)
(514021, 505571, 92820)
(514025, 386576, 338793)
(514025, 402633, 319544)
(514025, 508096, 77847)
(514025, 511287, 52984)
(514033, 457585, 234192)
(514033, 488495, 160008)
(514037, 401812, 320595)
(514037, 472012, 203565)
(514049, 370401, 356440)
(514057, 421032, 294935)
(514061, 482811, 176500)
(514081, 421631, 294120)
(514093, 514085, 2868)
(514097, 399855, 323128)
(514097, 512072, 45585)
(514105, 446393, 255024)
(514105, 491904, 149447)
(514105, 499944, 119833)
(514105, 514073, 5736)
(514117, 479892, 184445)
(514141, 503940, 101909)
(514141, 508309, 77220)
(514145, 452144, 244767)
(514145, 502593, 108376)
(514153, 397872, 325655)
(514153, 456072, 237385)
(514153, 467928, 213065)
(514153, 514025, 11472)
(514169, 424281, 290440)
(514169, 499719, 121040)
(514177, 511135, 55848)
(514181, 424780, 289731)
(514181, 507940, 79869)
(514189, 375060, 351739)
(514189, 397061, 326700)
(514189, 511980, 47611)
(514189, 513989, 14340)
(514201, 463001, 223680)
(514205, 367516, 359637)
(514205, 448156, 252117)
(514229, 459940, 229971)
(514249, 485449, 169680)
(514277, 426915, 286748)
(514285, 487716, 163163)
(514285, 505307, 95676)
(514285, 511884, 49637)
(514285, 513893, 20076)
(514289, 382520, 343761)
(514301, 394251, 330260)
(514301, 493899, 143420)
(514309, 393900, 330691)
(514313, 483688, 174825)
(514333, 444108, 259435)
(514337, 367455, 359888)
(514337, 510975, 58712)
(514345, 378103, 348696)
(514345, 428496, 284503)
(514345, 440617, 265344)
(514345, 454487, 240816)
(514345, 491017, 153144)
(514345, 499704, 121847)
(514345, 503736, 103927)
(514345, 513833, 22944)
(514357, 496685, 133668)
(514361, 508089, 80080)
(514373, 463748, 222525)
(514373, 474045, 199652)
(514385, 476847, 192896)
(514385, 511784, 51663)
(514397, 448875, 251228)
(514397, 495628, 137685)
(514405, 429533, 283044)
(514405, 491604, 151453)
(514417, 475608, 196015)
(514429, 459979, 230340)
(514433, 391425, 333808)
(514453, 502285, 111228)
(514489, 479520, 186439)
(514489, 488039, 162840)
(514489, 511680, 53689)
(514489, 513689, 28680)
(514505, 389896, 335703)
(514505, 468297, 213104)
(514505, 507616, 83913)
(514505, 510807, 61576)
(514513, 499375, 123888)
(514529, 440000, 266721)
(514553, 432135, 279328)
(514553, 503528, 105945)
(514561, 370920, 356639)
(514565, 412804, 307197)
(514565, 482307, 179324)
(514573, 408948, 312325)
(514573, 513605, 31548)
(514585, 375193, 352176)
(514585, 388583, 337344)
(514585, 443143, 261576)
(514585, 467496, 215047)
(514589, 499460, 123861)
(514589, 507861, 82940)
(514597, 416628, 302045)
(514597, 511572, 55715)
(514621, 405060, 317429)
(514637, 455588, 239355)
(514645, 364493, 363324)
(514645, 451644, 246733)
(514649, 465351, 219800)
(514669, 420420, 296869)
(514673, 495352, 139695)
(514673, 507448, 85935)
(514681, 510631, 64440)
(514709, 401140, 322509)
(514709, 451341, 247420)
(514709, 493491, 146260)
(514709, 511460, 57741)
(514721, 434721, 275600)
(514721, 447640, 254079)
(514733, 484965, 172508)
(514741, 385860, 340691)
(514757, 385725, 340868)
(514765, 503316, 107963)
(514765, 513413, 37284)
(514769, 501969, 114080)
(514781, 424180, 291669)
(514781, 490581, 155980)
(514793, 435832, 273975)
(514825, 463296, 224503)
(514825, 511344, 59767)
(514837, 397188, 327565)
(514837, 412685, 307812)
(514837, 499212, 125875)
(514837, 504755, 101388)
(514841, 409959, 311440)
(514853, 415395, 304172)
(514865, 407217, 315056)
(514865, 471184, 207537)
(514865, 479144, 188433)
(514865, 510447, 67304)
(514873, 513305, 40152)
(514889, 418089, 300520)
(514909, 404459, 318660)
(514909, 437291, 271860)
(514933, 427908, 286445)
(514937, 374312, 353625)
(514937, 476295, 195712)
(514945, 420767, 296856)
(514945, 473473, 202464)
(514945, 487056, 167167)
(514945, 511224, 61793)
(514949, 382851, 344380)
(514973, 366748, 361515)
(514973, 401685, 322252)
(514981, 479069, 188940)
(514981, 503100, 109981)
(515005, 393204, 332597)
(515005, 470603, 209196)
(515017, 381792, 345655)
(515017, 490992, 155465)
(515021, 423429, 293180)
(515021, 467060, 217029)
(515021, 482980, 178821)
(515021, 507100, 89979)
(515041, 453791, 243600)
(515057, 398895, 325832)
(515057, 510255, 70168)
(515069, 507381, 88660)
(515069, 511100, 63819)
(515077, 439452, 268675)
(515077, 481795, 182148)
(515089, 498960, 127889)
(515093, 459315, 233132)
(515093, 501645, 116932)
(515113, 513065, 45888)
(515113, 515112, 1015)
(515117, 426075, 289492)
(515117, 439845, 268108)
(515117, 467685, 215908)
(515117, 515108, 3045)
(515125, 431604, 281197)
(515125, 448147, 254004)
(515125, 495917, 139356)
(515125, 504467, 104244)
(515149, 451140, 248699)
(515153, 515072, 9135)
(515161, 379961, 347880)
(515161, 396089, 329400)
(515173, 515052, 11165)
(515197, 510972, 65845)
(515197, 515028, 13195)
(515201, 502880, 111999)
(515201, 506920, 92001)
(515213, 389188, 337605)
(515213, 474812, 199995)
(515225, 408296, 314247)
(515225, 484473, 175336)
(515225, 490137, 158816)
(515225, 498663, 129584)
(515233, 428705, 285792)
(515237, 494788, 143715)
(515245, 478764, 190427)
(515245, 512933, 48756)
(515257, 510055, 73032)
(515257, 514968, 17255)
(515281, 462840, 226481)
(515281, 464719, 222600)
(515285, 393267, 332956)
(515285, 404396, 319347)
(515285, 419804, 298803)
(515285, 470764, 209523)
(515293, 514932, 19285)
(515321, 370160, 358521)
(515321, 507129, 91520)
(515329, 490680, 157471)
(515329, 510840, 67871)
(515345, 442383, 264344)
(515345, 498704, 129903)
(515357, 435268, 275925)
(515369, 431319, 282080)
(515377, 514848, 23345)
(515381, 482620, 180819)
(515393, 377055, 351368)
(515393, 456225, 239768)
(515401, 443040, 263351)
(515425, 366367, 362544)
(515425, 487103, 168504)
(515425, 501313, 119784)
(515425, 502656, 114017)
(515429, 390429, 336500)
(515461, 385140, 342589)
(515461, 466620, 219011)
(515465, 509847, 75896)
(515465, 510704, 69897)
(515477, 514748, 27405)
(515497, 461705, 229272)
(515497, 475735, 198528)
(515521, 478529, 191760)
(515521, 495521, 142200)
(515525, 427316, 288387)
(515525, 433917, 278356)
(515525, 472893, 205276)
(515525, 515523, 1436)
(515533, 512645, 54492)
(515533, 515515, 4308)
(515549, 492651, 151940)
(515549, 515499, 7180)
(515573, 506548, 96045)
(515573, 515475, 10052)
(515593, 387575, 340032)
(515593, 444905, 260568)
(515593, 498295, 132432)
(515593, 514632, 31465)
(515597, 481275, 184972)
(515605, 470003, 212004)
(515605, 498444, 131917)
(515605, 510564, 71923)
(515605, 515443, 12924)
(515617, 454608, 243295)
(515617, 474408, 201985)
(515621, 486380, 171171)
(515629, 438900, 270629)
(515629, 478380, 192421)
(515645, 374133, 354844)
(515645, 458524, 235893)
(515645, 490364, 159477)
(515645, 515403, 15796)
(515653, 502428, 116035)
(515657, 450632, 250665)
(515657, 514568, 33495)
(515677, 489685, 161652)
(515681, 509631, 78760)
(515689, 373560, 355511)
(515689, 512489, 57360)
(515693, 515355, 18668)
(515701, 436499, 274620)
(515705, 392504, 334503)
(515705, 431024, 283143)
(515737, 467065, 218712)
(515741, 462380, 228459)
(515749, 381060, 347549)
(515749, 414499, 306900)
(515749, 510420, 73949)
(515749, 515299, 21540)
(515761, 409039, 314160)
(515765, 446596, 258003)
(515765, 458643, 235924)
(515765, 500973, 122636)
(515765, 506356, 98067)
(515773, 417205, 303252)
(515777, 384705, 343552)
(515797, 406285, 317772)
(515797, 514428, 37555)
(515813, 515235, 24412)
(515849, 411520, 311049)
(515849, 506601, 97240)
(515857, 415368, 305905)
(515861, 447411, 256780)
(515873, 514352, 39585)
(515881, 407640, 316169)
(515881, 422569, 295920)
(515885, 502196, 118053)
(515885, 515163, 27284)
(515897, 439065, 270872)
(515897, 510272, 75975)
(515905, 419184, 300737)
(515905, 466176, 220993)
(515905, 486623, 171336)
(515905, 509407, 81624)
(515917, 371195, 358308)
(515929, 400729, 324960)
(515941, 442500, 265309)
(515953, 403728, 321265)
(515953, 514272, 41615)
(515965, 425227, 292236)
(515965, 486036, 173173)
(515965, 490044, 161483)
(515965, 515083, 30156)
(515969, 497919, 135280)
(515981, 381819, 347060)
(515981, 492219, 154780)
(515993, 422968, 295545)
(516017, 477992, 194415)
(516025, 397927, 328536)
(516025, 512153, 63096)
(516037, 503555, 112812)
(516037, 514188, 43645)
(516049, 510120, 78001)
(516053, 514995, 33028)
(516077, 376948, 352485)
(516085, 369396, 360403)
(516085, 455533, 242556)
(516113, 441615, 267112)
(516113, 454112, 245265)
(516113, 493912, 149745)
(516113, 500625, 125488)
(516121, 426720, 290329)
(516121, 501960, 120071)
(516125, 458044, 237867)
(516125, 480747, 187796)
(516137, 469912, 213495)
(516137, 489225, 164488)
(516137, 497912, 135945)
(516137, 509175, 84488)
(516149, 449901, 252980)
(516149, 514899, 35900)
(516157, 461045, 232068)
(516161, 505960, 102111)
(516169, 450120, 252631)
(516185, 384416, 344487)
(516185, 438344, 272583)
(516193, 430495, 284832)
(516205, 378917, 350556)
(516205, 461916, 230437)
(516205, 509964, 80027)
(516205, 511973, 65964)
(516209, 368241, 361760)
(516217, 395808, 331385)
(516217, 514008, 47705)
(516233, 483465, 180992)
(516253, 514795, 38772)
(516277, 392275, 335652)
(516289, 430440, 285089)
(516289, 489720, 163489)
(516293, 446068, 259965)
(516337, 433105, 281112)
(516337, 494705, 147888)
(516349, 444149, 263340)
(516353, 465728, 222975)
(516353, 497535, 138128)
(516361, 501720, 122089)
(516365, 466437, 221516)
(516365, 505756, 104133)
(516365, 509804, 82053)
(516365, 514683, 41644)
(516377, 508935, 87352)
(516409, 391800, 336409)
(516409, 477600, 196409)
(516409, 497640, 137959)
(516409, 506041, 102960)
(516413, 493612, 151755)
(516413, 513812, 51765)
(516421, 491779, 157620)
(516433, 389425, 339192)
(516437, 473588, 205965)
(516445, 372804, 357397)
(516445, 457963, 238716)
(516449, 375999, 354040)
(516457, 452375, 249168)
(516469, 500269, 128340)
(516485, 380324, 349443)
(516485, 441956, 267267)
(516485, 481516, 186813)
(516485, 514563, 44516)
(516493, 414732, 307835)
(516497, 410872, 312975)
(516497, 434128, 279825)
(516517, 513708, 53795)
(516521, 365271, 365200)
(516529, 418560, 302671)
(516529, 509640, 84079)
(516541, 406980, 318091)
(516569, 463431, 228200)
(516569, 469480, 215481)
(516589, 511589, 71700)
(516605, 422356, 297483)
(516605, 446667, 259556)
(516605, 488757, 167324)
(516605, 501476, 124107)
(516613, 453612, 247235)
(516613, 514435, 47388)
(516617, 489392, 165495)
(516625, 403056, 323183)
(516625, 508687, 90216)
(516641, 387760, 341409)
(516641, 474591, 204160)
(516653, 413595, 309628)
(516661, 410861, 313260)
(516661, 480211, 190620)
(516665, 416313, 305984)
(516665, 485336, 177177)
(516673, 461448, 232415)
(516685, 438277, 273636)
(516685, 449604, 254597)
(516685, 497364, 139973)
(516685, 502907, 118524)
(516689, 408111, 316880)
(516697, 419015, 302328)
(516697, 509472, 86105)
(516701, 505749, 105820)
(516709, 471709, 210900)
(516713, 373065, 357512)
(516721, 426120, 292271)
(516737, 405345, 320488)
(516737, 513488, 57855)
(516745, 437784, 274537)
(516745, 497143, 140976)
(516749, 399100, 328251)
(516749, 421701, 298660)
(516749, 482949, 183820)
(516749, 514299, 50260)
(516757, 494285, 150732)
(516785, 454833, 245344)
(516785, 505336, 108177)
(516793, 511385, 74568)
(516805, 383677, 346236)
(516805, 402563, 324084)
(516805, 465276, 224957)
(516805, 477204, 198403)
(516821, 424371, 294980)
(516829, 468779, 217620)
(516853, 368628, 362285)
(516853, 473172, 207955)
(516853, 501228, 126125)
(516853, 513372, 59885)
(516869, 491331, 160460)
(516869, 509300, 88131)
(516877, 429852, 287035)
(516881, 449169, 255760)
(516881, 508431, 93080)
(516889, 440839, 269880)
(516889, 485639, 177000)
(516893, 399765, 327668)
(516893, 514155, 53132)
(516913, 395112, 333295)
(516913, 427025, 291288)
(516949, 489060, 167501)
(516965, 497084, 141987)
(516965, 516957, 2876)
(516973, 513252, 61915)
(516977, 516945, 5752)
(516997, 370115, 360972)
(516997, 516925, 8628)
(517001, 396951, 331240)
(517001, 465801, 224320)
(517001, 505120, 110199)
(517001, 505449, 108680)
(517021, 380779, 349740)
(517021, 484980, 179179)
(517025, 429663, 287584)
(517025, 516897, 11504)
(517045, 509124, 90157)
(517045, 514003, 56004)
(517061, 516861, 14380)
(517073, 433552, 281775)
(517081, 488281, 170160)
(517105, 500976, 128143)
(517105, 516817, 17256)
(517117, 391092, 338315)
(517117, 453108, 249205)
(517129, 394121, 334800)
(517133, 414092, 309765)
(517133, 457275, 241508)
(517145, 460976, 234393)
(517145, 496743, 143824)
(517145, 508167, 95944)
(517145, 517144, 1017)
(517157, 417932, 304605)
(517157, 432285, 283868)
(517157, 516765, 20132)
(517157, 517132, 5085)
(517169, 517120, 7119)
(517177, 451655, 251952)
(517189, 476861, 200220)
(517205, 372044, 359283)
(517205, 406316, 320013)
(517205, 449084, 256563)
(517205, 476804, 200397)
(517205, 479667, 193444)
(517205, 499533, 134044)
(517205, 513843, 58876)
(517205, 517084, 11187)
(517217, 516705, 23008)
(517225, 379584, 351337)
(517225, 474007, 206976)
(517225, 508944, 92183)
(517225, 510953, 80304)
(517229, 517060, 13221)
(517241, 480760, 190809)
(517249, 496800, 144001)
(517261, 464820, 226939)
(517273, 472752, 209945)
(517273, 482425, 186648)
(517277, 391275, 338348)
(517285, 488724, 169507)
(517285, 516637, 25884)
(517289, 517000, 17289)
(517301, 367149, 364420)
(517301, 402380, 325101)
(517309, 434891, 280140)
(517309, 437220, 276491)
(517325, 425516, 294213)
(517325, 516964, 19323)
(517337, 492688, 157785)
(517357, 445915, 262332)
(517357, 512868, 68005)
(517361, 387040, 343311)
(517361, 445000, 263889)
(517361, 500720, 130161)
(517361, 516561, 28760)
(517373, 513675, 61748)
(517381, 484620, 181181)
(517393, 485135, 179832)
(517409, 508760, 94209)
(517409, 516880, 23391)
(517417, 507895, 98808)
(517445, 388413, 341884)
(517445, 468604, 219453)
(517445, 504676, 114243)
(517445, 516477, 31636)
(517453, 468155, 220428)
(517453, 510725, 83172)
(517457, 516832, 25425)
(517469, 429260, 288981)
(517481, 437481, 276400)
(517493, 454125, 248132)
(517493, 512732, 70035)
(517501, 459701, 237660)
(517513, 374935, 356712)
(517537, 496512, 146015)
(517537, 516385, 34512)
